Day; Zone
28;28
28;288
28;165
28;46
28;405
28;231
28;177
28;292
28;129
28;124
28;250
28;347
28;305
28;152
28;48
28;130
28;471
28;363
28;349
28;62
28;125
28;143
28;382
28;627
28;258
28;349
28;87
28;231
28;4
28;88
28;368
28;345
28;208
28;393
28;303
28;294
28;446
28;104
28;315
28;229
28;32
28;424
28;191
28;471
28;196
28;341
28;204
28;103
28;71
28;227
28;88
28;303
28;636
28;229
28;449
28;242
28;387
28;29
28;380
28;144
28;27
28;420
28;21
28;606
28;223
28;363
28;26
28;250
28;277
28;78
28;613
28;216
28;201
28;432
28;393
28;18
28;265
28;325
28;435
28;365
28;341
28;14
28;199
28;216
28;304
28;15
28;6
28;293
28;187
28;305
28;339
28;65
28;432
28;213
28;16
28;155
28;351
28;41
28;9
28;455
28;622
28;358
28;169
28;300
28;617
28;92
28;214
28;175
28;175
28;35
28;96
28;128
28;152
28;393
28;283
28;29
28;66
28;13
28;292
28;465
28;387
28;277
28;348
28;90
28;27
28;92
28;201
28;139
28;234
28;298
28;168
28;356
28;152
28;331
28;648
28;347
28;27
28;70
28;321
28;319
28;37
28;359
28;49
28;351
28;379
28;181
28;440
28;42
28;427
28;351
28;225
28;106
28;90
28;307
28;358
28;290
28;344
28;155
28;461
28;234
28;457
28;388
28;381
28;70
28;252
28;39
28;49
28;187
28;154
28;25
28;152
28;152
28;334
28;184
28;183
28;379
28;263
28;34
28;450
28;76
28;179
28;131
28;258
28;35
28;455
28;239
28;471
28;13
28;430
28;226
28;236
28;447
28;22
28;154
28;351
28;319
28;369
28;427
28;208
28;461
28;345
28;359
28;83
28;388
28;276
28;209
28;207
28;395
28;100
28;308
28;455
28;331
28;603
28;198
28;185
28;16
28;425
28;411
28;328
28;438
28;426
28;263
28;120
28;40
28;425
28;420
28;206
28;246
28;339
28;412
28;626
28;428
28;256
28;292
28;118
28;257
28;159
28;93
28;109
28;362
28;354
28;176
28;174
28;454
28;3
28;1
28;22
28;355
28;353
28;284
28;30
28;50
28;9
28;119
28;609
28;345
28;156
28;349
28;84
28;59
28;435
28;55
28;15
28;403
28;153
28;115
28;627
28;346
28;311
28;7
28;218
28;349
28;302
28;127
28;230
28;82
28;129
28;50
28;62
28;187
28;54
28;344
28;235
28;280
28;67
28;49
28;216
28;86
28;369
28;23
28;124
28;319
28;311
28;265
28;436
28;19
28;308
28;322
28;447
28;183
28;170
28;448
28;40
28;387
28;300
28;173
28;245
28;105
28;345
28;361
28;167
28;258
28;347
28;274
28;337
28;117
28;63
28;79
28;17
28;227
28;68
28;281
28;396
28;183
28;379
28;72
28;10
28;283
28;313
28;8
28;141
28;272
28;292
28;115
28;51
28;224
28;622
28;620
28;452
28;626
28;443
28;338
28;14
28;361
28;306
28;395
28;83
28;10
28;118
28;114
28;460
28;184
28;220
28;267
28;260
28;51
28;317
28;444
28;219
28;76
28;52
28;14
28;72
28;254
28;614
28;93
28;143
28;418
28;277
28;276
28;175
28;40
28;431
28;302
28;450
28;212
28;117
28;166
28;178
28;284
28;101
28;373
28;47
28;276
28;31
28;397
28;437
28;387
28;142
28;136
28;135
28;337
28;201
28;94
28;311
28;49
28;321
28;227
28;121
28;367
28;103
28;616
28;414
28;265
28;54
28;47
28;202
28;282
28;242
28;316
28;206
28;126
28;139
28;117
28;159
28;318
28;442
28;23
28;72
28;155
28;453
28;205
28;43
28;224
28;383
28;136
28;152
28;384
28;226
28;395
28;633
28;112
28;260
28;436
28;130
28;119
28;314
28;296
28;325
28;79
28;608
28;306
28;383
28;276
28;388
28;288
28;315
28;256
28;265
28;26
28;234
28;341
28;112
28;169
28;616
28;436
28;635
28;46
28;135
28;80
28;67
28;23
28;399
28;49
28;214
28;462
28;14
28;620
28;250
28;347
28;394
28;94
28;87
28;363
28;162
28;146
28;617
28;106
28;319
28;65
28;601
28;459
28;323
28;30
28;141
28;122
28;28
28;40
28;126
28;67
28;178
28;52
28;43
28;42
28;454
28;2
28;152
28;29
28;441
28;607
28;182
28;278
28;127
28;30
28;81
28;207
28;357
28;374
28;28
28;222
28;448
28;135
28;610
28;40
28;315
28;63
28;347
28;308
28;247
28;389
28;276
28;222
28;40
28;96
28;129
28;616
28;386
28;17
28;183
28;351
28;342
28;138
28;385
28;342
28;368
28;21
28;183
28;175
28;225
28;452
28;602
28;355
28;59
28;124
28;284
28;266
28;29
28;180
28;604
28;109
28;624
28;171
28;35
28;36
28;87
28;97
28;49
28;41
28;302
28;134
28;337
28;195
28;24
28;56
28;136
28;48
28;279
28;608
28;104
28;230
28;629
28;416
28;421
28;14
28;368
28;459
28;414
28;310
28;163
28;453
28;341
28;311
28;307
28;7
28;445
28;26
28;362
28;77
28;90
28;57
28;223
28;362
28;41
28;230
28;115
28;603
28;11
28;417
28;441
28;388
28;225
28;382
28;245
28;293
28;144
28;196
28;651
28;64
28;230
28;368
28;111
28;291
28;347
28;380
28;25
28;114
28;333
28;267
28;205
28;424
28;363
28;200
28;267
28;129
28;34
28;284
28;255
28;9
28;48
28;330
28;81
28;363
28;451
28;130
28;15
28;79
28;416
28;362
28;319
28;383
28;448
28;604
28;250
28;352
28;426
28;48
28;23
28;169
28;94
28;10
28;23
28;59
28;431
28;384
28;267
28;152
28;361
28;400
28;335
28;396
28;279
28;15
28;224
28;252
28;234
28;405
28;448
28;105
28;9
28;50
28;136
28;482
28;72
28;298
28;358
28;3
28;152
28;168
28;373
28;46
28;293
28;265
28;317
28;218
28;277
28;415
28;279
28;117
28;9
28;22
28;370
28;113
28;290
28;356
28;385
28;282
28;38
28;265
28;170
28;377
28;99
28;20
28;213
28;443
28;119
28;206
28;300
28;347
28;401
28;429
28;281
28;152
28;318
28;383
28;163
28;176
28;407
28;19
28;425
28;303
28;175
28;188
28;20
28;47
28;283
28;212
28;422
28;325
28;338
28;274
28;311
28;118
28;427
28;70
28;414
28;174
28;47
28;166
28;609
28;349
28;368
28;296
28;416
28;122
28;125
28;175
28;337
28;306
28;352
28;10
28;296
28;369
28;120
28;194
28;151
28;222
28;158
28;144
28;394
28;444
28;308
28;18
28;330
28;48
28;302
28;426
28;166
28;605
28;153
28;372
28;392
28;422
28;202
28;450
28;428
28;152
28;443
28;363
28;372
28;324
28;318
28;372
28;387
28;283
28;348
28;402
28;374
28;103
28;186
28;242
28;457
28;58
28;445
28;400
28;192
28;163
28;16
28;436
28;1
28;181
28;427
28;26
28;107
28;32
28;611
28;115
28;625
28;335
28;410
28;163
28;226
28;468
28;18
28;460
28;31
28;401
28;182
28;400
28;623
28;216
28;376
28;438
28;288
28;441
28;445
28;162
28;13
28;219
28;436
28;628
28;623
28;309
28;18
28;337
28;69
28;45
28;373
28;609
28;283
28;3
28;190
28;129
28;291
28;222
28;636
28;158
28;429
28;393
28;109
28;74
28;288
28;262
28;265
28;314
28;218
28;222
28;25
28;16
28;113
28;87
28;461
28;34
28;330
28;373
28;109
28;265
28;154
28;115
28;362
28;82
28;12
28;264
28;144
28;306
28;184
28;359
28;222
28;156
28;409
28;20
28;615
28;374
28;341
28;186
28;265
28;143
28;348
28;396
28;208
28;181
28;268
28;347
28;360
28;402
28;165
28;255
28;308
28;318
28;74
28;123
28;648
28;156
28;144
28;318
28;651
28;424
28;29
28;58
28;37
28;412
28;444
28;302
28;230
28;306
28;280
28;397
28;46
28;103
28;282
28;633
28;156
28;282
28;424
28;606
28;128
28;313
28;45
28;224
28;42
28;331
28;136
28;136
28;13
28;465
28;215
28;255
28;47
28;608
28;229
28;370
28;137
28;61
28;428
28;135
28;44
28;180
28;204
28;118
28;101
28;392
28;54
28;357
28;132
28;398
28;263
28;35
28;30
28;420
28;295
28;105
28;112
28;291
28;353
28;48
28;610
28;48
28;358
28;301
28;375
28;620
28;34
28;651
28;457
28;402
28;75
28;242
28;14
28;222
28;184
28;15
28;67
28;427
28;433
28;190
28;292
28;42
28;199
28;149
28;614
28;446
28;221
28;367
28;319
28;280
28;192
28;54
28;6
28;333
28;3
28;467
28;462
28;300
28;95
28;156
28;288
28;103
28;604
28;374
28;460
28;623
28;43
28;59
28;303
28;175
28;81
28;323
28;359
28;82
28;101
28;280
28;151
28;368
28;214
28;185
28;440
28;19
28;76
28;208
28;100
28;444
28;237
28;234
28;242
28;629
28;129
28;408
28;414
28;440
28;152
28;21
28;31
28;361
28;120
28;384
28;623
28;317
28;60
28;213
28;621
28;17
28;466
28;94
28;139
28;222
28;334
28;123
28;133
28;181
28;629
28;462
28;304
28;60
28;67
28;44
28;425
28;52
28;299
28;80
28;193
28;603
28;632
28;294
28;412
28;41
28;70
28;188
28;11
28;26
28;397
28;13
28;152
28;81
28;90
28;274
28;131
28;390
28;415
28;9
28;319
28;109
28;199
28;300
28;462
28;436
28;90
28;411
28;145
28;280
28;331
28;68
28;622
28;119
28;104
28;636
28;216
28;451
28;385
28;32
28;59
28;114
28;41
28;455
28;33
28;616
28;156
28;284
28;286
28;145
28;632
28;126
28;336
28;436
28;188
28;34
28;419
28;204
28;374
28;86
28;227
28;625
28;177
28;150
28;154
28;25
28;367
28;386
28;101
28;133
28;47
28;124
28;429
28;304
28;390
28;139
28;119
28;15
28;353
28;54
28;150
28;370
28;174
28;409
28;401
28;624
28;352
28;145
28;306
28;401
28;192
28;191
28;284
28;15
28;247
28;57
28;42
28;160
28;334
28;604
28;145
28;274
28;106
28;116
28;426
28;100
28;321
28;427
28;224
28;43
28;615
28;109
28;419
28;100
28;223
28;135
28;252
28;459
28;218
28;159
28;31
28;139
28;77
28;420
28;250
28;52
28;222
28;361
28;112
28;263
28;283
28;54
28;196
28;390
28;392
28;246
28;341
28;303
28;379
28;20
28;452
28;73
28;30
28;134
28;143
28;135
28;17
28;41
28;426
28;116
28;109
28;167
28;340
28;433
28;276
28;62
28;318
28;391
28;308
28;322
28;154
28;382
28;322
28;434
28;197
28;119
28;100
28;275
28;457
28;121
28;613
28;171
28;107
28;59
28;56
28;61
28;11
28;465
28;92
28;112
28;191
28;177
28;9
28;274
28;430
28;311
28;302
28;136
28;61
28;435
28;127
28;369
28;292
28;279
28;185
28;342
28;217
28;16
28;152
28;138
28;468
28;448
28;402
28;260
28;12
28;307
28;399
28;444
28;274
28;408
28;368
28;382
28;47
28;285
28;128
28;143
28;303
28;416
28;617
28;40
28;603
28;320
28;281
28;91
28;150
28;357
28;366
28;106
28;137
28;610
28;281
28;356
28;284
28;396
28;7
28;151
28;303
28;70
28;53
28;315
28;443
28;160
28;136
28;49
28;202
28;210
28;32
28;330
28;70
28;48
28;105
28;202
28;601
28;431
28;115
28;151
28;236
28;265
28;361
28;177
28;610
28;190
28;384
28;118
28;365
28;136
28;96
28;17
28;206
28;73
28;602
28;169
28;635
28;137
28;460
28;9
28;335
28;467
28;141
28;617
28;333
28;116
28;110
28;434
28;341
28;431
28;33
28;356
28;620
28;55
28;440
28;242
28;218
28;309
28;353
28;56
28;130
28;94
28;79
28;75
28;73
28;611
28;31
28;604
28;136
28;633
28;342
28;460
28;158
28;627
28;65
28;390
28;109
28;197
28;468
28;397
28;401
28;9
28;43
28;29
28;416
28;601
28;223
28;7
28;102
28;450
28;282
28;302
28;363
28;117
28;265
28;345
28;222
28;651
28;44
28;359
28;282
28;448
28;611
28;454
28;77
28;197
28;306
28;448
28;19
28;337
28;95
28;139
28;73
28;621
28;165
28;431
28;320
28;224
28;426
28;392
28;156
28;279
28;227
28;621
28;83
28;122
28;383
28;345
28;169
28;167
28;15
28;276
28;612
28;623
28;27
28;434
28;1
28;393
28;54
28;280
28;290
28;399
28;206
28;402
28;19
28;318
28;314
28;293
28;188
28;300
28;77
28;29
28;337
28;357
28;120
28;9
28;448
28;141
28;304
28;402
28;389
28;331
28;55
28;144
28;104
28;360
28;613
28;156
28;16
28;231
28;284
28;409
28;154
28;52
28;17
28;452
28;366
28;86
28;420
28;335
28;606
28;223
28;217
28;198
28;209
28;120
28;284
28;336
28;331
28;623
28;449
28;65
28;361
28;417
28;439
28;156
28;227
28;444
28;135
28;482
28;392
28;173
28;46
28;63
28;66
28;279
28;372
28;61
28;33
28;145
28;357
28;403
28;345
28;267
28;235
28;186
28;169
28;197
28;389
28;97
28;135
28;122
28;50
28;126
28;132
28;26
28;96
28;135
28;602
28;32
28;184
28;315
28;42
28;37
28;280
28;336
28;204
28;314
28;610
28;120
28;37
28;396
28;342
28;346
28;212
28;151
28;322
28;153
28;52
28;222
28;124
28;116
28;59
28;91
28;258
28;367
28;408
28;144
28;341
28;608
28;444
28;172
28;342
28;335
28;57
28;17
28;107
28;283
28;280
28;347
28;17
28;70
28;612
28;102
28;401
28;107
28;391
28;144
28;32
28;279
28;56
28;18
28;282
28;390
28;226
28;405
28;69
28;610
28;193
28;347
28;280
28;409
28;103
28;246
28;294
28;337
28;109
28;319
28;445
28;266
28;285
28;189
28;116
28;393
28;5
28;336
28;180
28;37
28;73
28;171
28;76
28;235
28;128
28;369
28;222
28;376
28;103
28;133
28;79
28;70
28;384
28;293
28;224
28;188
28;140
28;121
28;471
28;363
28;292
28;245
28;620
28;635
28;365
28;110
28;121
28;651
28;42
28;373
28;219
28;371
28;451
28;605
28;250
28;49
28;611
28;435
28;154
28;34
28;627
28;7
28;419
28;379
28;350
28;429
28;3
28;58
28;348
28;166
28;24
28;297
28;402
28;139
28;628
28;450
28;471
28;130
28;108
28;112
28;454
28;343
28;181
28;405
28;109
28;173
28;414
28;10
28;306
28;154
28;412
28;133
28;129
28;337
28;608
28;635
28;281
28;91
28;65
28;141
28;456
28;23
28;482
28;1
28;135
28;210
28;73
28;14
28;9
28;164
28;7
28;434
28;372
28;379
28;212
28;203
28;227
28;239
28;391
28;620
28;279
28;380
28;94
28;446
28;471
28;12
28;80
28;37
28;142
28;104
28;452
28;235
28;318
28;229
28;73
28;11
28;97
28;392
28;615
28;397
28;393
28;60
28;65
28;115
28;214
28;304
28;322
28;284
28;274
28;444
28;342
28;57
28;173
28;9
28;601
28;157
28;356
28;23
28;176
28;286
28;462
28;354
28;303
28;111
28;373
28;446
28;408
28;258
28;433
28;620
28;252
28;648
28;87
28;156
28;214
28;432
28;29
28;433
28;56
28;342
28;18
28;229
28;255
28;623
28;379
28;368
28;616
28;419
28;265
28;101
28;383
28;122
28;129
28;142
28;23
28;416
28;207
28;129
28;101
28;368
28;252
28;379
28;371
28;197
28;129
28;106
28;335
28;134
28;183
28;284
28;60
28;280
28;337
28;83
28;385
28;216
28;309
28;139
28;162
28;83
28;7
28;65
28;629
28;126
28;46
28;431
28;141
28;388
28;38
28;143
28;446
28;314
28;281
28;181
28;265
28;37
28;322
28;183
28;395
28;389
28;411
28;112
28;128
28;305
28;363
28;459
28;624
28;194
28;221
28;130
28;611
28;368
28;175
28;462
28;91
28;83
28;409
28;164
28;317
28;193
28;385
28;328
28;337
28;226
28;398
28;22
28;21
28;110
28;229
28;52
28;73
28;611
28;264
28;444
28;340
28;146
28;614
28;41
28;449
28;419
28;176
28;333
28;257
28;611
28;173
28;63
28;210
28;49
28;331
28;187
28;336
28;307
28;167
28;235
28;129
28;651
28;397
28;440
28;56
28;143
28;41
28;225
28;433
28;242
28;606
28;157
28;602
28;255
28;160
28;446
28;196
28;286
28;319
28;126
28;430
28;152
28;30
28;133
28;440
28;246
28;318
28;138
28;278
28;66
28;355
28;448
28;101
28;425
28;382
28;176
28;442
28;83
28;306
28;223
28;381
28;212
28;223
28;283
28;611
28;357
28;366
28;314
28;446
28;265
28;40
28;214
28;70
28;465
28;54
28;319
28;25
28;366
28;25
28;347
28;118
28;242
28;457
28;323
28;439
28;601
28;199
28;383
28;482
28;337
28;415
28;227
28;11
28;432
28;435
28;254
28;354
28;274
28;155
28;9
28;314
28;57
28;366
28;149
28;462
28;195
28;51
28;140
28;278
28;614
28;448
28;113
28;280
28;611
28;88
28;91
28;173
28;430
28;342
28;46
28;306
28;145
28;320
28;204
28;636
28;414
28;131
28;121
28;414
28;351
28;58
28;51
28;433
28;101
28;167
28;394
28;80
28;163
28;395
28;629
28;165
28;431
28;34
28;38
28;360
28;75
28;284
28;342
28;617
28;36
28;466
28;26
28;629
28;361
28;75
28;648
28;608
28;621
28;394
28;140
28;26
28;173
28;258
28;174
28;461
28;219
28;20
28;139
28;82
28;453
28;416
28;182
28;615
28;101
28;414
28;13
28;292
28;124
28;417
28;278
28;333
28;429
28;389
28;130
28;56
28;10
28;328
28;407
28;604
28;267
28;134
28;121
28;242
28;73
28;410
28;200
28;294
28;272
28;626
28;268
28;175
28;214
28;344
28;155
28;410
28;227
28;165
28;406
28;622
28;328
28;48
28;103
28;84
28;401
28;54
28;282
28;446
28;415
28;6
28;181
28;104
28;446
28;307
28;343
28;201
28;392
28;633
28;92
28;162
28;398
28;369
28;610
28;73
28;321
28;429
28;352
28;280
28;186
28;236
28;143
28;126
28;133
28;145
28;76
28;380
28;40
28;308
28;329
28;120
28;226
28;132
28;32
28;43
28;32
28;136
28;611
28;392
28;200
28;22
28;162
28;200
28;52
28;396
28;339
28;252
28;407
28;351
28;446
28;41
28;414
28;206
28;34
28;34
28;80
28;217
28;425
28;167
28;448
28;623
28;114
28;81
28;30
28;414
28;135
28;367
28;170
28;14
28;627
28;636
28;283
28;73
28;165
28;648
28;357
28;196
28;76
28;288
28;341
28;392
28;425
28;320
28;110
28;444
28;219
28;633
28;180
28;403
28;196
28;109
28;191
28;91
28;284
28;328
28;312
28;71
28;165
28;231
28;109
28;202
28;279
28;428
28;216
28;33
28;463
28;311
28;371
28;354
28;459
28;436
28;60
28;365
28;466
28;218
28;385
28;469
28;293
28;40
28;135
28;130
28;61
28;337
28;40
28;342
28;604
28;67
28;121
28;311
28;118
28;412
28;188
28;407
28;612
28;213
28;88
28;273
28;616
28;264
28;311
28;280
28;32
28;616
28;120
28;432
28;58
28;386
28;286
28;417
28;181
28;237
28;614
28;76
28;162
28;189
28;94
28;236
28;301
28;1
28;346
28;13
28;274
28;419
28;58
28;57
28;34
28;41
28;122
28;355
28;381
28;371
28;327
28;214
28;174
28;55
28;14
28;1
28;446
28;283
28;215
28;272
28;234
28;323
28;282
28;438
28;35
28;604
28;55
28;100
28;169
28;283
28;31
28;265
28;210
28;9
28;454
28;157
28;188
28;265
28;34
28;176
28;610
28;173
28;151
28;414
28;432
28;304
28;393
28;90
28;76
28;128
28;431
28;113
28;308
28;69
28;169
28;145
28;157
28;374
28;360
28;633
28;49
28;75
28;256
28;156
28;414
28;117
28;466
28;194
28;29
28;260
28;467
28;41
28;336
28;306
28;414
28;184
28;274
28;341
28;77
28;185
28;24
28;276
28;394
28;102
28;327
28;218
28;446
28;60
28;424
28;210
28;121
28;146
28;370
28;20
28;1
28;308
28;338
28;252
28;482
28;68
28;223
28;23
28;120
28;188
28;433
28;372
28;460
28;320
28;99
28;376
28;110
28;224
28;175
28;438
28;213
28;624
28;3
28;176
28;465
28;347
28;357
28;132
28;357
28;469
28;297
28;411
28;189
28;40
28;67
28;59
28;431
28;135
28;283
28;52
28;399
28;108
28;394
28;294
28;331
28;359
28;267
28;83
28;155
28;28
28;49
28;183
28;607
28;447
28;609
28;352
28;450
28;361
28;340
28;158
28;279
28;604
28;131
28;350
28;97
28;377
28;137
28;446
28;136
28;432
28;31
28;70
28;412
28;48
28;56
28;465
28;73
28;252
28;354
28;410
28;6
28;310
28;635
28;153
28;23
28;386
28;65
28;132
28;113
28;409
28;425
28;283
28;181
28;319
28;146
28;432
28;294
28;34
28;298
28;393
28;341
28;19
28;204
28;401
28;165
28;442
28;448
28;279
28;429
28;157
28;404
28;382
28;337
28;25
28;194
28;376
28;48
28;200
28;110
28;288
28;213
28;198
28;396
28;274
28;1
28;120
28;648
28;90
28;242
28;15
28;59
28;141
28;231
28;184
28;160
28;133
28;42
28;267
28;330
28;425
28;311
28;358
28;342
28;120
28;277
28;374
28;226
28;125
28;175
28;280
28;169
28;172
28;428
28;431
28;137
28;130
28;121
28;286
28;469
28;210
28;11
28;9
28;614
28;163
28;153
28;417
28;146
28;108
28;620
28;461
28;321
28;173
28;133
28;181
28;249
28;611
28;121
28;246
28;14
28;162
28;1
28;201
28;17
28;336
28;129
28;103
28;60
28;96
28;141
28;9
28;157
28;404
28;411
28;235
28;273
28;278
28;308
28;280
28;600
28;440
28;385
28;179
28;452
28;36
28;426
28;10
28;607
28;208
28;207
28;389
28;28
28;56
28;174
28;237
28;363
28;462
28;14
28;263
28;602
28;156
28;66
28;411
28;281
28;393
28;322
28;393
28;608
28;116
28;432
28;195
28;18
28;223
28;226
28;463
28;255
28;247
28;173
28;280
28;312
28;227
28;458
28;265
28;29
28;633
28;187
28;234
28;122
28;446
28;624
28;381
28;450
28;181
28;446
28;349
28;635
28;60
28;422
28;343
28;275
28;186
28;412
28;324
28;319
28;337
28;85
28;420
28;292
28;317
28;50
28;298
28;457
28;105
28;300
28;43
28;362
28;236
28;420
28;388
28;103
28;376
28;54
28;267
28;167
28;69
28;173
28;432
28;138
28;348
28;602
28;189
28;52
28;8
28;191
28;430
28;280
28;26
28;31
28;67
28;605
28;227
28;191
28;417
28;393
28;239
28;175
28;79
28;170
28;109
28;11
28;185
28;461
28;361
28;635
28;285
28;158
28;145
28;403
28;143
28;71
28;363
28;608
28;610
28;610
28;189
28;27
28;445
28;267
28;264
28;175
28;277
28;197
28;278
28;307
28;293
28;169
28;135
28;462
28;264
28;466
28;299
28;165
28;38
28;320
28;111
28;308
28;135
28;454
28;292
28;26
28;307
28;349
28;102
28;317
28;138
28;420
28;334
28;374
28;272
28;63
28;103
28;38
28;361
28;390
28;44
28;621
28;7
28;217
28;621
28;107
28;6
28;182
28;81
28;152
28;437
28;69
28;409
28;52
28;439
28;616
28;359
28;88
28;71
28;186
28;247
28;128
28;292
28;188
28;176
28;604
28;397
28;39
28;414
28;431
28;309
28;372
28;635
28;119
28;34
28;280
28;367
28;187
28;91
28;115
28;345
28;29
28;355
28;139
28;424
28;333
28;437
28;237
28;34
28;135
28;81
28;162
28;41
28;50
28;340
28;117
28;24
28;169
28;112
28;367
28;282
28;414
28;482
28;99
28;307
28;205
28;239
28;468
28;72
28;347
28;420
28;368
28;424
28;469
28;165
28;277
28;121
28;54
28;427
28;633
28;305
28;450
28;31
28;29
28;451
28;466
28;179
28;35
28;405
28;318
28;143
28;18
28;189
28;420
28;293
28;16
28;69
28;90
28;121
28;383
28;14
28;209
28;70
28;93
28;9
28;312
28;604
28;392
28;431
28;406
28;34
28;146
28;295
28;428
28;605
28;205
28;80
28;9
28;372
28;396
28;30
28;111
28;165
28;294
28;340
28;50
28;57
28;280
28;482
28;450
28;294
28;332
28;331
28;8
28;32
28;277
28;246
28;342
28;336
28;137
28;202
28;370
28;420
28;318
28;159
28;141
28;80
28;294
28;102
28;151
28;384
28;16
28;252
28;381
28;276
28;307
28;607
28;112
28;315
28;239
28;171
28;607
28;208
28;235
28;288
28;345
28;346
28;94
28;237
28;136
28;463
28;136
28;56
28;612
28;398
28;1
28;184
28;37
28;220
28;165
28;86
28;4
28;417
28;191
28;135
28;118
28;12
28;57
28;607
28;403
28;87
28;230
28;278
28;334
28;1
28;61
28;304
28;275
28;383
28;60
28;296
28;409
28;67
28;65
28;416
28;2
28;627
28;4
28;9
28;450
28;446
28;34
28;109
28;298
28;373
28;67
28;363
28;327
28;278
28;117
28;442
28;117
28;368
28;405
28;334
28;242
28;268
28;47
28;280
28;211
28;48
28;25
28;46
28;622
28;402
28;407
28;438
28;308
28;41
28;631
28;236
28;108
28;431
28;125
28;81
28;180
28;402
28;5
28;264
28;365
28;242
28;461
28;277
28;49
28;65
28;184
28;315
28;337
28;622
28;426
28;439
28;264
28;124
28;336
28;296
28;174
28;615
28;184
28;90
28;258
28;361
28;78
28;230
28;14
28;188
28;137
28;331
28;103
28;133
28;355
28;146
28;7
28;219
28;185
28;90
28;81
28;99
28;50
28;431
28;17
28;426
28;629
28;131
28;51
28;330
28;393
28;462
28;305
28;62
28;454
28;27
28;181
28;627
28;70
28;384
28;194
28;201
28;81
28;164
28;614
28;451
28;322
28;393
28;292
28;242
28;376
28;297
28;145
28;462
28;264
28;449
28;435
28;125
28;49
28;395
28;128
28;11
28;482
28;369
28;471
28;61
28;128
28;223
28;453
28;455
28;651
28;163
28;146
28;363
28;234
28;218
28;151
28;45
28;387
28;227
28;198
28;398
28;430
28;60
28;390
28;58
28;329
28;274
28;327
28;396
28;284
28;54
28;272
28;272
28;291
28;315
28;101
28;365
28;41
28;365
28;614
28;301
28;11
28;58
28;68
28;120
28;145
28;18
28;120
28;443
28;25
28;173
28;223
28;96
28;627
28;377
28;80
28;278
28;107
28;328
28;349
28;123
28;276
28;345
28;605
28;231
28;293
28;26
28;157
28;29
28;374
28;156
28;275
28;222
28;86
28;162
28;453
28;201
28;628
28;159
28;305
28;30
28;39
28;373
28;119
28;617
28;145
28;428
28;212
28;280
28;285
28;165
28;9
28;152
28;149
28;428
28;310
28;236
28;160
28;320
28;160
28;154
28;60
28;143
28;152
28;623
28;354
28;179
28;454
28;135
28;17
28;367
28;134
28;379
28;453
28;123
28;32
28;113
28;219
28;427
28;222
28;411
28;206
28;180
28;224
28;311
28;166
28;4
28;323
28;181
28;9
28;31
28;396
